world	node_location	NID	PARENTID	path_from_parent	depth	new_observations	steps_from_parent	steps_from_root	is_leaf	node_value	node_ep	black_remains
lab	(0,7)	N4436	N3924	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	35	TRUE	13.08	1	0
lab	(4,6)	N3440	N3721	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	40	TRUE	13.48	1	0
lab	(0,7)	N8620	N8166	p(2,7);p(1,7);p(0,7);	9	1.0	2	31	TRUE	13.079999	1	0
lab	(4,6)	N6923	N1535	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	36	TRUE	13.32	1	0
lab	(0,7)	N6390	N7369	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	39	TRUE	13.559999	1	0
lab	(4,2)	N7398	N5994	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	8	36	TRUE	15.4	6	0
lab	(4,6)	N1814	N1872	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	8	42	TRUE	15.64	1	0
lab	(4,6)	N3014	N6188	p(4,5);p(4,6);	9	1.0	1	38	TRUE	15.24	1	0
lab	(4,2)	N5606	N5349	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	9	40	TRUE	16.119999	6	0
lab	(0,7)	N4169	N1239	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	9	41	TRUE	15.24	1	0
lab	(4,2)	N4439	N2187	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	8	44	TRUE	17.16	6	0
lab	(4,6)	N5893	N8403	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	8	46	TRUE	16.599998	1	0
lab	(0,7)	N1344	N1279	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	45	TRUE	15.639999	1	0
lab	(4,6)	N9629	N9761	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	46	TRUE	15.72	1	0
lab	(0,7)	N751	N7012	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	41	TRUE	15.079999	1	0
lab	(4,6)	N4680	N9510	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	46	TRUE	15.48	1	0
lab	(4,6)	N1097	N1921	p(4,5);p(4,6);	9	1.0	1	42	TRUE	15.4800005	1	0
lab	(4,2)	N534	N8230	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	9	36	TRUE	15.4800005	6	0
lab	(0,7)	N8458	N4660	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	9	41	TRUE	15.400002	1	0
lab	(0,7)	N5959	N6730	p(2,7);p(1,7);p(0,7);	9	1.0	2	37	TRUE	15.4	1	0
lab	(4,2)	N472	N40	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	8	40	TRUE	16.359999	6	0
lab	(4,6)	N7585	N8295	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	8	42	TRUE	15.8	1	0
lab	(4,2)	N3263	N2090	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4.0	9	44	TRUE	17.240002	6	0
lab	(0,7)	N3181	N2424	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	9	45	TRUE	16.36	1	0
lab	(0,7)	N1619	N708	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	45	TRUE	15.799999	1	0
lab	(4,6)	N6432	N4973	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	46	TRUE	15.88	1	0
lab	(4,6)	N8628	N7574	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1.0	7	42	TRUE	15.72	1	0
lab	(0,7)	N1300	N1547	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1.0	7	45	TRUE	15.960001	1	0
lab	(0,7)	N1365	N899	p(2,7);p(1,7);p(0,7);	9	1.0	2	41	TRUE	16.119999	1	0
